block,block_id,parameter,parameter_name,address,access,size_byte,default_value,param_mask,param_shift,max_value
EccErr,03,single_chan_err,EccErr_03_single_chan_err,0xbf8,ro,1,0,255,0,255
EccErr,03,single_chan_eprxgrp,EccErr_03_single_chan_eprxgrp,0xbf9,ro,1,0,255,0,255
EccErr,03,double_chan_aligner,EccErr_03_double_chan_aligner,0xc27,ro,1,0,255,0,255
EccErr,03,double_chan_err,EccErr_03_double_chan_err,0xc28,ro,1,0,255,0,255
EccErr,03,double_chan_eprxgrp,EccErr_03_double_chan_eprxgrp,0xc29,ro,1,0,255,0,255
EccErr,03,parity_chan_aligner,EccErr_03_parity_chan_aligner,0xc57,ro,1,0,255,0,255
EccErr,03,parity_chan_err,EccErr_03_parity_chan_err,0xc58,ro,1,0,255,0,255
EccErr,03,parity_chan_eprxgrp,EccErr_03_parity_chan_eprxgrp,0xc59,ro,1,0,255,0,255
EccErr,04,single_chan_aligner,EccErr_04_single_chan_aligner,0xbfa,ro,1,0,255,0,255
EccErr,04,single_chan_err,EccErr_04_single_chan_err,0xbfb,ro,1,0,255,0,255
EccErr,04,single_chan_eprxgrp,EccErr_04_single_chan_eprxgrp,0xbfc,ro,1,0,255,0,255
EccErr,04,double_chan_aligner,EccErr_04_double_chan_aligner,0xc2a,ro,1,0,255,0,255
EccErr,04,double_chan_err,EccErr_04_double_chan_err,0xc2b,ro,1,0,255,0,255
EccErr,04,double_chan_eprxgrp,EccErr_04_double_chan_eprxgrp,0xc2c,ro,1,0,255,0,255
EccErr,04,parity_chan_aligner,EccErr_04_parity_chan_aligner,0xc5a,ro,1,0,255,0,255
EccErr,04,parity_chan_err,EccErr_04_parity_chan_err,0xc5b,ro,1,0,255,0,255
EccErr,04,parity_chan_eprxgrp,EccErr_04_parity_chan_eprxgrp,0xc5c,ro,1,0,255,0,255
EccErr,05,single_chan_aligner,EccErr_05_single_chan_aligner,0xbfd,ro,1,0,255,0,255
EccErr,05,single_chan_err,EccErr_05_single_chan_err,0xbfe,ro,1,0,255,0,255
EccErr,05,single_chan_eprxgrp,EccErr_05_single_chan_eprxgrp,0xbff,ro,1,0,255,0,255
EccErr,05,double_chan_aligner,EccErr_05_double_chan_aligner,0xc2d,ro,1,0,255,0,255
EccErr,05,double_chan_err,EccErr_05_double_chan_err,0xc2e,ro,1,0,255,0,255
EccErr,05,double_chan_eprxgrp,EccErr_05_double_chan_eprxgrp,0xc2f,ro,1,0,255,0,255
EccErr,05,parity_chan_aligner,EccErr_05_parity_chan_aligner,0xc5d,ro,1,0,255,0,255
EccErr,05,parity_chan_err,EccErr_05_parity_chan_err,0xc5e,ro,1,0,255,0,255
EccErr,05,parity_chan_eprxgrp,EccErr_05_parity_chan_eprxgrp,0xc5f,ro,1,0,255,0,255
EccErr,06,single_chan_aligner,EccErr_06_single_chan_aligner,0xc00,ro,1,0,255,0,255
EccErr,06,single_chan_err,EccErr_06_single_chan_err,0xc01,ro,1,0,255,0,255
EccErr,06,single_chan_eprxgrp,EccErr_06_single_chan_eprxgrp,0xc02,ro,1,0,255,0,255
EccErr,06,double_chan_aligner,EccErr_06_double_chan_aligner,0xc30,ro,1,0,255,0,255
EccErr,06,double_chan_err,EccErr_06_double_chan_err,0xc31,ro,1,0,255,0,255
EccErr,06,double_chan_eprxgrp,EccErr_06_double_chan_eprxgrp,0xc32,ro,1,0,255,0,255
EccErr,06,parity_chan_aligner,EccErr_06_parity_chan_aligner,0xc60,ro,1,0,255,0,255
EccErr,06,parity_chan_err,EccErr_06_parity_chan_err,0xc61,ro,1,0,255,0,255
EccErr,06,parity_chan_eprxgrp,EccErr_06_parity_chan_eprxgrp,0xc62,ro,1,0,255,0,255
EccErr,07,single_chan_aligner,EccErr_07_single_chan_aligner,0xc03,ro,1,0,255,0,255
EccErr,07,single_chan_err,EccErr_07_single_chan_err,0xc04,ro,1,0,255,0,255
EccErr,07,single_chan_eprxgrp,EccErr_07_single_chan_eprxgrp,0xc05,ro,1,0,255,0,255
EccErr,07,double_chan_aligner,EccErr_07_double_chan_aligner,0xc33,ro,1,0,255,0,255
EccErr,07,double_chan_err,EccErr_07_double_chan_err,0xc34,ro,1,0,255,0,255
EccErr,07,double_chan_eprxgrp,EccErr_07_double_chan_eprxgrp,0xc35,ro,1,0,255,0,255
EccErr,07,parity_chan_aligner,EccErr_07_parity_chan_aligner,0xc63,ro,1,0,255,0,255
EccErr,07,parity_chan_err,EccErr_07_parity_chan_err,0xc64,ro,1,0,255,0,255
EccErr,07,parity_chan_eprxgrp,EccErr_07_parity_chan_eprxgrp,0xc65,ro,1,0,255,0,255
EccErr,08,single_chan_aligner,EccErr_08_single_chan_aligner,0xc06,ro,1,0,255,0,255
EccErr,08,single_chan_err,EccErr_08_single_chan_err,0xc07,ro,1,0,255,0,255
EccErr,08,single_chan_eprxgrp,EccErr_08_single_chan_eprxgrp,0xc08,ro,1,0,255,0,255
EccErr,08,double_chan_aligner,EccErr_08_double_chan_aligner,0xc36,ro,1,0,255,0,255
EccErr,08,double_chan_err,EccErr_08_double_chan_err,0xc37,ro,1,0,255,0,255
EccErr,08,double_chan_eprxgrp,EccErr_08_double_chan_eprxgrp,0xc38,ro,1,0,255,0,255
EccErr,08,parity_chan_aligner,EccErr_08_parity_chan_aligner,0xc66,ro,1,0,255,0,255
EccErr,08,parity_chan_err,EccErr_08_parity_chan_err,0xc67,ro,1,0,255,0,255
EccErr,08,parity_chan_eprxgrp,EccErr_08_parity_chan_eprxgrp,0xc68,ro,1,0,255,0,255
EccErr,09,single_chan_aligner,EccErr_09_single_chan_aligner,0xc09,ro,1,0,255,0,255
EccErr,09,single_chan_err,EccErr_09_single_chan_err,0xc0a,ro,1,0,255,0,255
EccErr,09,single_chan_eprxgrp,EccErr_09_single_chan_eprxgrp,0xc0b,ro,1,0,255,0,255
EccErr,09,double_chan_aligner,EccErr_09_double_chan_aligner,0xc39,ro,1,0,255,0,255
EccErr,09,double_chan_err,EccErr_09_double_chan_err,0xc3a,ro,1,0,255,0,255
EccErr,09,double_chan_eprxgrp,EccErr_09_double_chan_eprxgrp,0xc3b,ro,1,0,255,0,255
EccErr,09,parity_chan_aligner,EccErr_09_parity_chan_aligner,0xc69,ro,1,0,255,0,255
EccErr,09,parity_chan_err,EccErr_09_parity_chan_err,0xc6a,ro,1,0,255,0,255
EccErr,09,parity_chan_eprxgrp,EccErr_09_parity_chan_eprxgrp,0xc6b,ro,1,0,255,0,255
EccErr,10,single_chan_aligner,EccErr_10_single_chan_aligner,0xc0c,ro,1,0,255,0,255
EccErr,10,single_chan_err,EccErr_10_single_chan_err,0xc0d,ro,1,0,255,0,255
EccErr,10,single_chan_eprxgrp,EccErr_10_single_chan_eprxgrp,0xc0e,ro,1,0,255,0,255
EccErr,10,double_chan_aligner,EccErr_10_double_chan_aligner,0xc3c,ro,1,0,255,0,255
EccErr,10,double_chan_err,EccErr_10_double_chan_err,0xc3d,ro,1,0,255,0,255
EccErr,10,double_chan_eprxgrp,EccErr_10_double_chan_eprxgrp,0xc3e,ro,1,0,255,0,255
EccErr,10,parity_chan_aligner,EccErr_10_parity_chan_aligner,0xc6c,ro,1,0,255,0,255
EccErr,10,parity_chan_err,EccErr_10_parity_chan_err,0xc6d,ro,1,0,255,0,255
EccErr,10,parity_chan_eprxgrp,EccErr_10_parity_chan_eprxgrp,0xc6e,ro,1,0,255,0,255
EccErr,11,single_chan_aligner,EccErr_11_single_chan_aligner,0xc0f,ro,1,0,255,0,255
EccErr,11,single_chan_err,EccErr_11_single_chan_err,0xc10,ro,1,0,255,0,255
EccErr,11,single_chan_eprxgrp,EccErr_11_single_chan_eprxgrp,0xc11,ro,1,0,255,0,255
EccErr,11,double_chan_aligner,EccErr_11_double_chan_aligner,0xc3f,ro,1,0,255,0,255
EccErr,11,double_chan_err,EccErr_11_double_chan_err,0xc40,ro,1,0,255,0,255
EccErr,11,double_chan_eprxgrp,EccErr_11_double_chan_eprxgrp,0xc41,ro,1,0,255,0,255
EccErr,11,parity_chan_aligner,EccErr_11_parity_chan_aligner,0xc6f,ro,1,0,255,0,255
EccErr,11,parity_chan_err,EccErr_11_parity_chan_err,0xc70,ro,1,0,255,0,255
EccErr,11,parity_chan_eprxgrp,EccErr_11_parity_chan_eprxgrp,0xc71,ro,1,0,255,0,255
EccErr,Global,single_chan_err_12,EccErr_single_chan_err_12,0xc12,ro,1,0,255,0,255
EccErr,Global,single_aligner,EccErr_single_aligner,0xc13,ro,1,0,255,0,255
EccErr,Global,single_err_top,EccErr_single_err_top,0xc14,ro,1,0,255,0,255
EccErr,Global,single_eprxgrp_top,EccErr_single_eprxgrp_top,0xc15,ro,1,0,255,0,255
EccErr,Global,single_fast_ctrl_decoder,EccErr_single_fast_ctrl_decoder,0xc16,ro,1,0,255,0,255
EccErr,Global,single_formatter_buffer,EccErr_single_formatter_buffer,0xc17,ro,1,0,255,0,255
EccErr,Global,single_mux_fix_calib,EccErr_single_mux_fix_calib,0xc18,ro,1,0,255,0,255
EccErr,Global,single_algorithm,EccErr_single_algorithm,0xc19,ro,1,0,255,0,255
EccErr,Global,single_erx,EccErr_single_erx,0xc1a,ro,1,0,255,0,255
EccErr,Global,single_etx,EccErr_single_etx,0xc1b,ro,1,0,255,0,255
EccErr,Global,single_pll,EccErr_single_pll,0xc1c,ro,1,0,255,0,255
EccErr,Global,single_misc,EccErr_single_misc,0xc1d,ro,1,0,255,0,255
EccErr,Global,double_chan_err_12,EccErr_double_chan_err_12,0xc42,ro,1,0,255,0,255
EccErr,Global,double_aligner,EccErr_double_aligner,0xc43,ro,1,0,255,0,255
EccErr,Global,double_err_top,EccErr_double_err_top,0xc44,ro,1,0,255,0,255
EccErr,Global,double_eprxgrp_top,EccErr_double_eprxgrp_top,0xc45,ro,1,0,255,0,255
EccErr,Global,double_fast_ctrl_decoder,EccErr_double_fast_ctrl_decoder,0xc46,ro,1,0,255,0,255
EccErr,Global,double_formatter_buffer,EccErr_double_formatter_buffer,0xc47,ro,1,0,255,0,255
EccErr,Global,double_mux_fix_calib,EccErr_double_mux_fix_calib,0xc48,ro,1,0,255,0,255
EccErr,Global,double_algorithm,EccErr_double_algorithm,0xc49,ro,1,0,255,0,255
EccErr,Global,double_erx,EccErr_double_erx,0xc4a,ro,1,0,255,0,255
EccErr,Global,double_etx,EccErr_double_etx,0xc4b,ro,1,0,255,0,255
EccErr,Global,double_pll,EccErr_double_pll,0xc4c,ro,1,0,255,0,255
EccErr,Global,double_misc,EccErr_double_misc,0xc4d,ro,1,0,255,0,255
EccErr,Global,parity_chan_err_12,EccErr_parity_chan_err_12,0xc72,ro,1,0,255,0,255
EccErr,Global,parity_aligner,EccErr_parity_aligner,0xc73,ro,1,0,255,0,255
EccErr,Global,parity_err_top,EccErr_parity_err_top,0xc74,ro,1,0,255,0,255
EccErr,Global,parity_eprxgrp_top,EccErr_parity_eprxgrp_top,0xc75,ro,1,0,255,0,255
EccErr,Global,parity_fast_ctrl_decoder,EccErr_parity_fast_ctrl_decoder,0xc76,ro,1,0,255,0,255
EccErr,Global,parity_formatter_buffer,EccErr_parity_formatter_buffer,0xc77,ro,1,0,255,0,255
EccErr,Global,parity_mux_fix_calib,EccErr_parity_mux_fix_calib,0xc78,ro,1,0,255,0,255
EccErr,Global,parity_algorithm,EccErr_parity_algorithm,0xc79,ro,1,0,255,0,255
EccErr,Global,parity_erx,EccErr_parity_erx,0xc7a,ro,1,0,255,0,255
EccErr,Global,parity_etx,EccErr_parity_etx,0xc7b,ro,1,0,255,0,255
EccErr,Global,parity_pll,EccErr_parity_pll,0xc7c,ro,1,0,255,0,255
EccErr,Global,parity_misc,EccErr_parity_misc,0xc7d,ro,1,0,255,0,255
Encoder,00,weights_byte0,Encoder_00_weights_byte0,0x538,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,00,weights_byte16,Encoder_00_weights_byte16,0x548,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,00,weights_byte32,Encoder_00_weights_byte32,0x558,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,00,weights_byte48,Encoder_00_weights_byte48,0x568,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,00,weights_byte64,Encoder_00_weights_byte64,0x578,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,00,weights_byte80,Encoder_00_weights_byte80,0x588,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,00,weights_byte96,Encoder_00_weights_byte96,0x598,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,00,weights_byte112,Encoder_00_weights_byte112,0x5a8,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,00,weights_byte128,Encoder_00_weights_byte128,0x5b8,rw,6,0,281474976710655,0,281474976710655
Encoder,01,weights_byte0,Encoder_01_weights_byte0,0x5c7,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,01,weights_byte16,Encoder_01_weights_byte16,0x5d7,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,01,weights_byte32,Encoder_01_weights_byte32,0x5e7,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,01,weights_byte48,Encoder_01_weights_byte48,0x5f7,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,01,weights_byte64,Encoder_01_weights_byte64,0x607,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,01,weights_byte80,Encoder_01_weights_byte80,0x617,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,01,weights_byte96,Encoder_01_weights_byte96,0x627,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,01,weights_byte112,Encoder_01_weights_byte112,0x637,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,01,weights_byte128,Encoder_01_weights_byte128,0x647,rw,6,0,281474976710655,0,281474976710655
Encoder,02,weights_byte0,Encoder_02_weights_byte0,0x656,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,02,weights_byte16,Encoder_02_weights_byte16,0x666,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,02,weights_byte32,Encoder_02_weights_byte32,0x676,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,02,weights_byte48,Encoder_02_weights_byte48,0x686,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,02,weights_byte64,Encoder_02_weights_byte64,0x696,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,02,weights_byte80,Encoder_02_weights_byte80,0x6a6,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,02,weights_byte96,Encoder_02_weights_byte96,0x6b6,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,02,weights_byte112,Encoder_02_weights_byte112,0x6c6,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,02,weights_byte128,Encoder_02_weights_byte128,0x6d6,rw,6,0,281474976710655,0,281474976710655
Encoder,03,weights_byte0,Encoder_03_weights_byte0,0x6e5,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,03,weights_byte16,Encoder_03_weights_byte16,0x6f5,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,03,weights_byte32,Encoder_03_weights_byte32,0x705,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,03,weights_byte48,Encoder_03_weights_byte48,0x715,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,03,weights_byte64,Encoder_03_weights_byte64,0x725,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,03,weights_byte80,Encoder_03_weights_byte80,0x735,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,03,weights_byte96,Encoder_03_weights_byte96,0x745,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,03,weights_byte112,Encoder_03_weights_byte112,0x755,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,03,weights_byte128,Encoder_03_weights_byte128,0x765,rw,6,0,281474976710655,0,281474976710655
Encoder,04,weights_byte0,Encoder_04_weights_byte0,0x774,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,04,weights_byte16,Encoder_04_weights_byte16,0x784,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,04,weights_byte32,Encoder_04_weights_byte32,0x794,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,04,weights_byte48,Encoder_04_weights_byte48,0x7a4,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,04,weights_byte64,Encoder_04_weights_byte64,0x7b4,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,04,weights_byte80,Encoder_04_weights_byte80,0x7c4,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,04,weights_byte96,Encoder_04_weights_byte96,0x7d4,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,04,weights_byte112,Encoder_04_weights_byte112,0x7e4,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,04,weights_byte128,Encoder_04_weights_byte128,0x7f4,rw,6,0,281474976710655,0,281474976710655
Encoder,05,weights_byte0,Encoder_05_weights_byte0,0x803,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,05,weights_byte16,Encoder_05_weights_byte16,0x813,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,05,weights_byte32,Encoder_05_weights_byte32,0x823,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,05,weights_byte48,Encoder_05_weights_byte48,0x833,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,05,weights_byte64,Encoder_05_weights_byte64,0x843,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,05,weights_byte80,Encoder_05_weights_byte80,0x853,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,05,weights_byte96,Encoder_05_weights_byte96,0x863,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,05,weights_byte112,Encoder_05_weights_byte112,0x873,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,05,weights_byte128,Encoder_05_weights_byte128,0x883,rw,6,0,281474976710655,0,281474976710655
Encoder,06,weights_byte0,Encoder_06_weights_byte0,0x892,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,06,weights_byte16,Encoder_06_weights_byte16,0x8a2,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,06,weights_byte32,Encoder_06_weights_byte32,0x8b2,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,06,weights_byte48,Encoder_06_weights_byte48,0x8c2,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,06,weights_byte64,Encoder_06_weights_byte64,0x8d2,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,06,weights_byte80,Encoder_06_weights_byte80,0x8e2,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,06,weights_byte96,Encoder_06_weights_byte96,0x8f2,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,06,weights_byte112,Encoder_06_weights_byte112,0x902,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,06,weights_byte128,Encoder_06_weights_byte128,0x912,rw,6,0,281474976710655,0,281474976710655
Encoder,07,weights_byte0,Encoder_07_weights_byte0,0x921,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,07,weights_byte16,Encoder_07_weights_byte16,0x931,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,07,weights_byte32,Encoder_07_weights_byte32,0x941,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,07,weights_byte48,Encoder_07_weights_byte48,0x951,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,07,weights_byte64,Encoder_07_weights_byte64,0x961,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,07,weights_byte80,Encoder_07_weights_byte80,0x971,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,07,weights_byte96,Encoder_07_weights_byte96,0x981,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,07,weights_byte112,Encoder_07_weights_byte112,0x991,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,07,weights_byte128,Encoder_07_weights_byte128,0x9a1,rw,6,0,281474976710655,0,281474976710655
Encoder,08,weights_byte0,Encoder_08_weights_byte0,0x9b0,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,08,weights_byte16,Encoder_08_weights_byte16,0x9c0,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,08,weights_byte32,Encoder_08_weights_byte32,0x9d0,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,08,weights_byte48,Encoder_08_weights_byte48,0x9e0,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,08,weights_byte64,Encoder_08_weights_byte64,0x9f0,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,08,weights_byte80,Encoder_08_weights_byte80,0xa00,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,08,weights_byte96,Encoder_08_weights_byte96,0xa10,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,08,weights_byte112,Encoder_08_weights_byte112,0xa20,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,08,weights_byte128,Encoder_08_weights_byte128,0xa30,rw,6,0,281474976710655,0,281474976710655
Encoder,09,weights_byte0,Encoder_09_weights_byte0,0xa3f,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,09,weights_byte16,Encoder_09_weights_byte16,0xa4f,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,09,weights_byte32,Encoder_09_weights_byte32,0xa5f,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,09,weights_byte48,Encoder_09_weights_byte48,0xa6f,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,09,weights_byte64,Encoder_09_weights_byte64,0xa7f,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,09,weights_byte80,Encoder_09_weights_byte80,0xa8f,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,09,weights_byte96,Encoder_09_weights_byte96,0xa9f,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,09,weights_byte112,Encoder_09_weights_byte112,0xaaf,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,09,weights_byte128,Encoder_09_weights_byte128,0xabf,rw,6,0,281474976710655,0,281474976710655
Encoder,10,weights_byte0,Encoder_10_weights_byte0,0xace,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,10,weights_byte16,Encoder_10_weights_byte16,0xade,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,10,weights_byte32,Encoder_10_weights_byte32,0xaee,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,10,weights_byte48,Encoder_10_weights_byte48,0xafe,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,10,weights_byte64,Encoder_10_weights_byte64,0xb0e,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,10,weights_byte80,Encoder_10_weights_byte80,0xb1e,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,10,weights_byte96,Encoder_10_weights_byte96,0xb2e,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,10,weights_byte112,Encoder_10_weights_byte112,0xb3e,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,10,weights_byte128,Encoder_10_weights_byte128,0xb4e,rw,6,0,281474976710655,0,281474976710655
Encoder,11,weights_byte0,Encoder_11_weights_byte0,0xb5d,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,11,weights_byte16,Encoder_11_weights_byte16,0xb6d,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,11,weights_byte32,Encoder_11_weights_byte32,0xb7d,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,11,weights_byte48,Encoder_11_weights_byte48,0xb8d,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,11,weights_byte64,Encoder_11_weights_byte64,0xb9d,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,11,weights_byte80,Encoder_11_weights_byte80,0xbad,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,11,weights_byte96,Encoder_11_weights_byte96,0xbbd,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,11,weights_byte112,Encoder_11_weights_byte112,0xbcd,rw,16,0,340282366920938463463374607431768211455,0,340282366920938463463374607431768211455
Encoder,11,weights_byte128,Encoder_11_weights_byte128,0xbdd,rw,6,0,281474976710655,0,281474976710655
EprxGrpTop,Global,enable_re_init,EprxGrpTop_enable_re_init,0x3a2,rw,3,0,1,18,1
EprxGrpTop,Global,dll_init_sm_force_clock_enable,EprxGrpTop_dll_init_sm_force_clock_enable,0x3a2,rw,3,0,1,17,1
EprxGrpTop,Global,dll_confirm_count_select,EprxGrpTop_dll_confirm_count_select,0x3a2,rw,3,1,3,15,3
EprxGrpTop,Global,dll_un_lock_threshold,EprxGrpTop_dll_un_lock_threshold,0x3a2,rw,3,2,7,12,7
EprxGrpTop,Global,dll_re_lock_threshold,EprxGrpTop_dll_re_lock_threshold,0x3a2,rw,3,2,7,9,7
EprxGrpTop,Global,dll_lock_threshold,EprxGrpTop_dll_lock_threshold,0x3a2,rw,3,2,7,6,7
EprxGrpTop,Global,track_mode,EprxGrpTop_track_mode,0x3a2,rw,3,1,3,4,3
EprxGrpTop,Global,data_gating_enable,EprxGrpTop_data_gating_enable,0x3a2,rw,3,1,1,3,1
EprxGrpTop,Global,dll_coarse_lock_detection,EprxGrpTop_dll_coarse_lock_detection,0x3a2,rw,3,0,1,2,1
EprxGrpTop,Global,dll_current_set,EprxGrpTop_dll_current_set,0x3a2,rw,3,0,3,0,3
ErrTop,Global,wren_mask_top,ErrTop_wren_mask_top,0x39a,rw,1,0,1,2,1
ErrTop,Global,wren_err_top,ErrTop_wren_err_top,0x39a,rw,1,0,1,1,1
